#EffectorID	Species	Value1	Value2	Value3	Value4
effector_79	species_19	72.4	2.9	3101	79
effector_79	species_20	19.1	57.1	3102	79
effector_79	species_21	1.8	41.2	3103	79
effector_79	species_22	19.2	60.2	3104	79
effector_79	species_23	51.1	92.3	3105	79
effector_79	species_24	49.1	29.5	3106	79
effector_79	species_25	72.1	20	3107	79
effector_79	species_26	14.2	20.1	3108	79
effector_79	species_27	50.2	5.9	3109	79
effector_79	species_28	0.6	47.4	3110	79
effector_79	species_29	38.1	84.4	3111	79
effector_79	species_30	89.8	68.9	3112	79
effector_79	species_31	59	81.6	3113	79
effector_79	species_32	66.5	74.2	3114	79
effector_79	species_33	97.6	14.6	3115	79
effector_79	species_34	79.6	29.6	3116	79
effector_79	species_35	6.2	1.2	3117	79
effector_79	species_36	94.9	68.8	3118	79
effector_79	species_37	42.3	91.2	3119	79
effector_79	species_38	13.2	4.7	3120	79
effector_80	species_0	14.7	21.4	3121	80
effector_80	species_1	58.9	78.4	3122	80
effector_80	species_2	50.2	85.4	3123	80
effector_80	species_3	23	54.8	3124	80
effector_80	species_4	5.7	44.1	3125	80
effector_80	species_5	83.7	93	3126	80
effector_80	species_6	81.1	72.7	3127	80
effector_80	species_7	7.2	50.7	3128	80
effector_80	species_8	6.9	11.4	3129	80
effector_80	species_9	86.8	7.6	3130	80
effector_80	species_10	16.2	13.9	3131	80
effector_80	species_11	69.4	0.3	3132	80
effector_80	species_12	2.9	33.8	3133	80
effector_80	species_13	23.3	70.6	3134	80
effector_80	species_14	29.2	59.9	3135	80
effector_80	species_15	22	50.2	3136	80
effector_80	species_16	92	49.9	3137	80
effector_80	species_17	83.4	66.9	3138	80
effector_80	species_18	57.7	20.9	3139	80
effector_80	species_19	10.2	9.7	3140	80
effector_80	species_20	54.8	26.1	3141	80
effector_80	species_21	54.1	34.1	3142	80
effector_80	species_22	54.1	73.7	3143	80
effector_80	species_23	60.8	71.6	3144	80
effector_80	species_24	76.7	21.8	3145	80
effector_80	species_25	80.4	70.7	3146	80
effector_80	species_26	11.4	41.6	3147	80
effector_80	species_27	42	54.3	3148	80
effector_80	species_28	28.8	37.4	3149	80
effector_80	species_29	38.3	50.2	3150	80
effector_80	species_30	78	28.1	3151	80
effector_80	species_31	12.8	62	3152	80
effector_80	species_32	73.9	28.6	3153	80
effector_80	species_33	34.4	56.6	3154	80
effector_80	species_34	43.7	6.2	3155	80
effector_80	species_35	83.9	52.5	3156	80
effector_80	species_36	48.2	66	3157	80
effector_80	species_37	64.3	91.5	3158	80
effector_80	species_38	38.4	5.3	3159	80
effector_81	species_0	82.7	72.3	3160	81
effector_81	species_1	60.7	23.3	3161	81
effector_81	species_2	84	16.3	3162	81
effector_81	species_3	96.5	87.7	3163	81
effector_81	species_4	53.2	18.9	3164	81
effector_81	species_5	23.7	15	3165	81
effector_81	species_6	40.8	19.5	3166	81
effector_81	species_7	67.8	20.2	3167	81
effector_81	species_8	51	71.8	3168	81
effector_81	species_9	82.4	53.4	3169	81
effector_81	species_10	6	35.4	3170	81
effector_81	species_11	96	86.9	3171	81
effector_81	species_12	73.4	97	3172	81
effector_81	species_13	81.7	3.7	3173	81
effector_81	species_14	49.9	7.4	3174	81
effector_81	species_15	3.7	98	3175	81
effector_81	species_16	43	0.5	3176	81
effector_81	species_17	2.8	99.7	3177	81
effector_81	species_18	67.2	46.9	3178	81
effector_81	species_19	5.4	28.7	3179	81
effector_81	species_20	21.4	46.2	3180	81
effector_81	species_21	3.2	52.1	3181	81
effector_81	species_22	20.8	49.8	3182	81
effector_81	species_23	93.9	51.8	3183	81
effector_81	species_24	47.6	46.7	3184	81
effector_81	species_25	31.6	13.1	3185	81
effector_81	species_26	57.3	71.4	3186	81
effector_81	species_27	41.4	4.4	3187	81
effector_81	species_28	16.2	11.9	3188	81
effector_81	species_29	90.5	82.9	3189	81
effector_81	species_30	85.2	82.2	3190	81
effector_81	species_31	63	11.3	3191	81
effector_81	species_32	18.2	7.3	3192	81
effector_81	species_33	89.5	59.9	3193	81
effector_81	species_34	9.9	80.2	3194	81
effector_81	species_35	55.6	73.7	3195	81
effector_81	species_36	90.9	9.9	3196	81
effector_81	species_37	33.3	80.8	3197	81
effector_81	species_38	18.9	89.6	3198	81
effector_82	species_0	82	33.9	3199	82
effector_82	species_1	23.7	82.5	3200	82
effector_82	species_2	47.8	78.8	3201	82
effector_82	species_3	97.1	22.4	3202	82
effector_82	species_4	25.1	42.3	3203	82
effector_82	species_5	54	13.5	3204	82
effector_82	species_6	37.8	51.5	3205	82
effector_82	species_7	42.8	11.1	3206	82
effector_82	species_8	54.4	77.3	3207	82
effector_82	species_9	59.3	78.2	3208	82
effector_82	species_10	49.2	24.3	3209	82
effector_82	species_11	30.7	34.1	3210	82
effector_82	species_12	47.1	47.4	3211	82
effector_82	species_13	95.8	40.1	3212	82
effector_82	species_14	14.3	75.1	3213	82
effector_82	species_15	78.6	22.6	3214	82
effector_82	species_16	65.9	52.9	3215	82
effector_82	species_17	58.6	42.1	3216	82
effector_82	species_18	57.1	98	3217	82
effector_82	species_19	51.4	93.4	3218	82
effector_82	species_20	75.7	69	3219	82
effector_82	species_21	5.3	29.6	3220	82
effector_82	species_22	36.2	46.1	3221	82
effector_82	species_23	45	2.6	3222	82
effector_82	species_24	74.2	25	3223	82
effector_82	species_25	48.8	6.2	3224	82
effector_82	species_26	19.4	18.6	3225	82
effector_82	species_27	96.7	60.9	3226	82
effector_82	species_28	2	38.8	3227	82
effector_82	species_29	37.9	23.7	3228	82
effector_82	species_30	31.4	49.4	3229	82
effector_82	species_31	19.8	51.4	3230	82
effector_82	species_32	32.2	93.6	3231	82
effector_82	species_33	44.5	84.5	3232	82
effector_82	species_34	42.5	63.2	3233	82
effector_82	species_35	97.3	53.1	3234	82
effector_82	species_36	98.1	52.4	3235	82
effector_82	species_37	27.5	0.7	3236	82
effector_82	species_38	73.4	32.1	3237	82
effector_83	species_0	82.1	56	3238	83
effector_83	species_1	12.7	20.9	3239	83
effector_83	species_2	86.8	42	3240	83
effector_83	species_3	29.2	60	3241	83
effector_83	species_4	80.7	61.4	3242	83
effector_83	species_5	17	82.4	3243	83
effector_83	species_6	13	94.3	3244	83
effector_83	species_7	32.5	18.3	3245	83
effector_83	species_8	68.4	34.9	3246	83
effector_83	species_9	8.4	91.3	3247	83
effector_83	species_10	22.5	28.1	3248	83
effector_83	species_11	75.9	70	3249	83
effector_83	species_12	90	25.7	3250	83
effector_83	species_13	41.9	62.2	3251	83
effector_83	species_14	63.1	97.7	3252	83
effector_83	species_15	4.5	27	3253	83
effector_83	species_16	7.4	86.4	3254	83
effector_83	species_17	20.7	61.8	3255	83
effector_83	species_18	67.1	88.5	3256	83
effector_83	species_19	79.5	48.7	3257	83
effector_83	species_20	23.9	8.4	3258	83
effector_83	species_21	37.7	29.1	3259	83
effector_83	species_22	81.8	25	3260	83
effector_83	species_23	13.3	88.2	3261	83
effector_83	species_24	90.1	83	3262	83
effector_83	species_25	79	1.6	3263	83
effector_83	species_26	71.5	94.8	3264	83
effector_83	species_27	97	74.9	3265	83
effector_83	species_28	91.4	83.7	3266	83
effector_83	species_29	21.9	83.8	3267	83
effector_83	species_30	14.1	83.6	3268	83
effector_83	species_31	18.7	16.4	3269	83
effector_83	species_32	47.1	30.2	3270	83
effector_83	species_33	88.1	85.9	3271	83
effector_83	species_34	35.8	29.8	3272	83
effector_83	species_35	10.3	61.7	3273	83
effector_83	species_36	24.6	54.8	3274	83
effector_83	species_37	76.2	22.5	3275	83
effector_83	species_38	1.3	18.4	3276	83
effector_84	species_0	19.2	49.4	3277	84
effector_84	species_1	97.8	53.6	3278	84
effector_84	species_2	20.3	84.4	3279	84
effector_84	species_3	22.8	89.7	3280	84
effector_84	species_4	8	15	3281	84
effector_84	species_5	64.6	48.3	3282	84
effector_84	species_6	58.1	53.8	3283	84
effector_84	species_7	38.2	44.2	3284	84
effector_84	species_8	79.2	93.2	3285	84
effector_84	species_9	14.3	14.9	3286	84
effector_84	species_10	40.2	93.7	3287	84
effector_84	species_11	49.8	27.5	3288	84
effector_84	species_12	87.8	39.6	3289	84
effector_84	species_13	29.2	7.5	3290	84
effector_84	species_14	82.6	62.1	3291	84
effector_84	species_15	67.1	48.3	3292	84
effector_84	species_16	19.4	12.6	3293	84
effector_84	species_17	60.6	60.7	3294	84
effector_84	species_18	98.2	36.4	3295	84
effector_84	species_19	80.3	24.3	3296	84
effector_84	species_20	59.4	33.2	3297	84
effector_84	species_21	36.4	59.4	3298	84
effector_84	species_22	15.1	37.1	3299	84
effector_84	species_23	86.8	16.7	3300	84
effector_84	species_24	78.9	62.1	3301	84
effector_84	species_25	91.7	68.1	3302	84
effector_84	species_26	3.2	41.5	3303	84
effector_84	species_27	7.8	48	3304	84
effector_84	species_28	35	33.9	3305	84
effector_84	species_29	63.4	4.3	3306	84
effector_84	species_30	70	88.9	3307	84
effector_84	species_31	6.4	43.5	3308	84
effector_84	species_32	3.5	72.4	3309	84
effector_84	species_33	72.2	66.2	3310	84
effector_84	species_34	98.2	50.5	3311	84
effector_84	species_35	7.9	9.3	3312	84
effector_84	species_36	73.6	6	3313	84
effector_84	species_37	7.2	75.7	3314	84
effector_84	species_38	94.9	11.9	3315	84
effector_85	species_0	70	66.2	3316	85
effector_85	species_1	69.7	37.2	3317	85
effector_85	species_2	25	86.8	3318	85
effector_85	species_3	39.7	74.8	3319	85
effector_85	species_4	52.2	71.7	3320	85
effector_85	species_5	58.4	83.1	3321	85
effector_85	species_6	53.8	17.2	3322	85
effector_85	species_7	54.2	64.1	3323	85
effector_85	species_8	85.9	8.7	3324	85
effector_85	species_9	0.6	15.1	3325	85
effector_85	species_10	53.6	62.2	3326	85
effector_85	species_11	88.2	8.9	3327	85
effector_85	species_12	3.4	57.5	3328	85
effector_85	species_13	10.2	71.5	3329	85
effector_85	species_14	1.2	80.5	3330	85
effector_85	species_15	1.8	24.8	3331	85
effector_85	species_16	25.2	97.9	3332	85
effector_85	species_17	5.4	48	3333	85
effector_85	species_18	20	29.8	3334	85
effector_85	species_19	57.3	93.5	3335	85
effector_85	species_20	68.5	55.3	3336	85
effector_85	species_21	81.6	56	3337	85
effector_85	species_22	79.8	33.3	3338	85
effector_85	species_23	92.5	33	3339	85
effector_85	species_24	37.5	78	3340	85
effector_85	species_25	18.6	54.6	3341	85
effector_85	species_26	94.3	13.7	3342	85
effector_85	species_27	4.2	78.8	3343	85
effector_85	species_28	46.1	7.4	3344	85
effector_85	species_29	36.9	3.8	3345	85
effector_85	species_30	36.9	85.1	3346	85
effector_85	species_31	31.7	27	3347	85
effector_85	species_32	33.5	55.3	3348	85
effector_85	species_33	37.9	12.3	3349	85
effector_85	species_34	6.3	69.4	3350	85
effector_85	species_35	91.2	99	3351	85
effector_85	species_36	89.6	9.5	3352	85
effector_85	species_37	95	66.6	3353	85
effector_85	species_38	5.8	99.7	3354	85
effector_86	species_0	20.5	20	3355	86
effector_86	species_1	65.5	54.2	3356	86
effector_86	species_2	74.7	72.5	3357	86
effector_86	species_3	20.3	56.7	3358	86
effector_86	species_4	20.9	15.2	3359	86
effector_86	species_5	90.8	73.9	3360	86
effector_86	species_6	23.3	23.1	3361	86
effector_86	species_7	10.2	24.7	3362	86
effector_86	species_8	77.9	18.7	3363	86
effector_86	species_9	57.2	97.6	3364	86
effector_86	species_10	11.9	68.8	3365	86
effector_86	species_11	99.5	89.9	3366	86
effector_86	species_12	46.6	53.6	3367	86
effector_86	species_13	50.5	32.5	3368	86
effector_86	species_14	9.8	13.4	3369	86
effector_86	species_15	39.2	30.8	3370	86
effector_86	species_16	38.6	27.6	3371	86
effector_86	species_17	13	58.9	3372	86
effector_86	species_18	33.4	23.8	3373	86
effector_86	species_19	70.6	25.2	3374	86
effector_86	species_20	28.5	31.7	3375	86
effector_86	species_21	35.1	23.5	3376	86
effector_86	species_22	67.1	85.8	3377	86
effector_86	species_23	15.4	8.9	3378	86
effector_86	species_24	22	31	3379	86
effector_86	species_25	51.8	23.8	3380	86
effector_86	species_26	50.7	79.2	3381	86
effector_86	species_27	87.6	69.2	3382	86
effector_86	species_28	85.7	57.7	3383	86
effector_86	species_29	8.3	98.1	3384	86
effector_86	species_30	11.4	10.3	3385	86
effector_86	species_31	68.3	38.9	3386	86
effector_86	species_32	31.5	18.4	3387	86
effector_86	species_33	19.2	37.8	3388	86
effector_86	species_34	32.7	18.3	3389	86
effector_86	species_35	46.3	66.3	3390	86
effector_86	species_36	91.3	28.1	3391	86
effector_86	species_37	56.2	5.9	3392	86
effector_86	species_38	71.7	24.7	3393	86
effector_87	species_0	1.9	24.6	3394	87
effector_87	species_1	47.2	0.8	3395	87
effector_87	species_2	23.7	76.7	3396	87
effector_87	species_3	31.8	36.9	3397	87
effector_87	species_4	47.1	40.1	3398	87
effector_87	species_5	77.8	96.6	3399	87
effector_87	species_6	15.4	18	3400	87
effector_87	species_7	4.8	5.1	3401	87
effector_87	species_8	8.9	65.7	3402	87
effector_87	species_9	11.7	87.1	3403	87
effector_87	species_10	9	56.2	3404	87
effector_87	species_11	32.4	41	3405	87
effector_87	species_12	74.8	49.7	3406	87
effector_87	species_13	85.4	6.3	3407	87
effector_87	species_14	30.9	43.7	3408	87
effector_87	species_15	94.9	5	3409	87
effector_87	species_16	6.9	5	3410	87
effector_87	species_17	28.9	64.5	3411	87
effector_87	species_18	49.4	61.2	3412	87
effector_87	species_19	55.8	40.8	3413	87
effector_87	species_20	5	66.9	3414	87
effector_87	species_21	17.2	4.5	3415	87
effector_87	species_22	9	67.5	3416	87
effector_87	species_23	16.1	8.6	3417	87
effector_87	species_24	13.3	35.1	3418	87
effector_87	species_25	32.6	85.1	3419	87
effector_87	species_26	9.6	75.5	3420	87
effector_87	species_27	53.7	40.3	3421	87
effector_87	species_28	59.9	43.2	3422	87
effector_87	species_29	61.2	13.9	3423	87
effector_87	species_30	9	68.9	3424	87
effector_87	species_31	32.8	23.1	3425	87
effector_87	species_32	85.3	37.8	3426	87
effector_87	species_33	15.3	3.6	3427	87
effector_87	species_34	1.6	62.3	3428	87
effector_87	species_35	86.8	83.8	3429	87
effector_87	species_36	12.4	0.1	3430	87
effector_87	species_37	24.3	33.4	3431	87
effector_87	species_38	65.7	98.3	3432	87
effector_88	species_0	79.9	1.6	3433	88
effector_88	species_1	31.6	13.6	3434	88
effector_88	species_2	88.7	46.5	3435	88
effector_88	species_3	73.2	61.4	3436	88
effector_88	species_4	24.7	60	3437	88
effector_88	species_5	11.3	76.9	3438	88
effector_88	species_6	13.3	91.9	3439	88
effector_88	species_7	10.2	68.4	3440	88
effector_88	species_8	47.4	18.7	3441	88
effector_88	species_9	20.4	84.8	3442	88
effector_88	species_10	63	84.8	3443	88
effector_88	species_11	62.6	19.7	3444	88
effector_88	species_12	56.5	15.3	3445	88
effector_88	species_13	25.7	53	3446	88
effector_88	species_14	5	81	3447	88
effector_88	species_15	20.1	13.4	3448	88
effector_88	species_16	2.8	2.7	3449	88
effector_88	species_17	57.5	68	3450	88
effector_88	species_18	97.7	95.3	3451	88
effector_88	species_19	98.2	21.9	3452	88
effector_88	species_20	12.3	98.1	3453	88
effector_88	species_21	93.8	67	3454	88
effector_88	species_22	57.4	87.5	3455	88
effector_88	species_23	42	57.9	3456	88
effector_88	species_24	24.2	57.9	3457	88
effector_88	species_25	5.2	96.3	3458	88
effector_88	species_26	31.3	79.1	3459	88
effector_88	species_27	40.6	75.5	3460	88
effector_88	species_28	97.1	60.5	3461	88
effector_88	species_29	89.9	33.3	3462	88
effector_88	species_30	67	66.5	3463	88
effector_88	species_31	50.5	76	3464	88
effector_88	species_32	7	20.5	3465	88
effector_88	species_33	2.5	23.3	3466	88
effector_88	species_34	13.6	45.9	3467	88
effector_88	species_35	82.4	31.8	3468	88
effector_88	species_36	96.1	89.8	3469	88
effector_88	species_37	67.9	45.6	3470	88
effector_88	species_38	15.3	79.6	3471	88
effector_89	species_0	40.4	27.2	3472	89
effector_89	species_1	56.4	80.8	3473	89
effector_89	species_2	25.7	34.7	3474	89
effector_89	species_3	43.1	58.2	3475	89
effector_89	species_4	81.6	8.6	3476	89
effector_89	species_5	86.9	17	3477	89
effector_89	species_6	64.6	19.6	3478	89
effector_89	species_7	51.9	97.4	3479	89
effector_89	species_8	57.7	28	3480	89
effector_89	species_9	15.9	62.7	3481	89
effector_89	species_10	90.5	81.4	3482	89
effector_89	species_11	56.6	61.6	3483	89
effector_89	species_12	35.3	41.9	3484	89
effector_89	species_13	79.2	9.3	3485	89
effector_89	species_14	62.4	95.2	3486	89
effector_89	species_15	86.8	0.2	3487	89
effector_89	species_16	34.9	35.4	3488	89
effector_89	species_17	95.3	31.6	3489	89
effector_89	species_18	45	26.6	3490	89
effector_89	species_19	89.1	83.5	3491	89
effector_89	species_20	33.4	7.8	3492	89
effector_89	species_21	79.3	77.4	3493	89
effector_89	species_22	4.7	16.3	3494	89
effector_89	species_23	34.3	69.8	3495	89
effector_89	species_24	77.8	35.2	3496	89
effector_89	species_25	22.8	15.6	3497	89
effector_89	species_26	96.1	15.5	3498	89
effector_89	species_27	38.7	77.4	3499	89
effector_89	species_28	74.3	48.3	3500	89
effector_89	species_29	95.5	66.6	3501	89
effector_89	species_30	92.1	49.2	3502	89
effector_89	species_31	55.9	2.1	3503	89
effector_89	species_32	23.2	86.2	3504	89
effector_89	species_33	56.6	97.7	3505	89
effector_89	species_34	55.5	51.7	3506	89
effector_89	species_35	82.4	23	3507	89
effector_89	species_36	23.9	16.2	3508	89
effector_89	species_37	11	36.5	3509	89
effector_89	species_38	51.9	27.5	3510	89
effector_90	species_0	46.3	95.4	3511	90
effector_90	species_1	42.4	34.9	3512	90
effector_90	species_2	46.3	55.5	3513	90
effector_90	species_3	19.4	15.7	3514	90
effector_90	species_4	46	56.6	3515	90
effector_90	species_5	50.2	5.3	3516	90
effector_90	species_6	86.7	20	3517	90
effector_90	species_7	55.7	1.8	3518	90
effector_90	species_8	68.4	84.1	3519	90
effector_90	species_9	80.2	22	3520	90
effector_90	species_10	47.6	6.1	3521	90
effector_90	species_11	89.8	39.8	3522	90
effector_90	species_12	46.7	21.9	3523	90
effector_90	species_13	13.6	88	3524	90
effector_90	species_14	51	15.7	3525	90
effector_90	species_15	92.2	82.1	3526	90
effector_90	species_16	6	43.9	3527	90
effector_90	species_17	87	48.3	3528	90
effector_90	species_18	37.6	66.9	3529	90
effector_90	species_19	38.7	90.8	3530	90
effector_90	species_20	39	20.6	3531	90
effector_90	species_21	63.8	12.7	3532	90
effector_90	species_22	50.7	40.5	3533	90
effector_90	species_23	62.7	71.5	3534	90
effector_90	species_24	8.5	30.1	3535	90
effector_90	species_25	70.4	52.9	3536	90
effector_90	species_26	58	63.2	3537	90
effector_90	species_27	87.5	52.9	3538	90
effector_90	species_28	77.3	32.8	3539	90
effector_90	species_29	88.2	92.7	3540	90
effector_90	species_30	34.3	50.4	3541	90
effector_90	species_31	96.5	45.3	3542	90
effector_90	species_32	24.2	65.2	3543	90
effector_90	species_33	84.7	24.8	3544	90
effector_90	species_34	47.4	69.1	3545	90
effector_90	species_35	57.7	72.9	3546	90
effector_90	species_36	7.8	72.3	3547	90
effector_90	species_37	3	52.4	3548	90
effector_90	species_38	51.9	49.7	3549	90
